id	lat	lng	households	buildDate	score	m2	p	min_sales	max_sales	avg_sales
11506	37.56960069	127.0692888	36	200204	4.7	105	32	27000	40500	36000
10635	37.53742618	127.0830673	102	200608	4	103	31	53500	85700	59000
1108	37.56177597	127.0485781	270	198909	4.1	90	27	41700	41700	41500
5525	37.5332696	127.0739844	405	198907	4.2	69	21	34800	45600	41000
3968	37.53284576	127.0716578	178	199902	4.5	85	26	48200	87100	61500
3936	37.5693418	127.061709	741	200111	3.9	89	27	38600	51700	44000
307	37.54437695	127.0459506	390	198309	4	57	17	30400	47100	39000
1242	37.53257531	127.0657201	355	199312	4.3	103	31	52300	52300	52500
11978	37.56647688	127.0538513	44	199406	5	149	45	30000	44000	37000
25670	37.56993484	127.071701	44	201312	4.3	65	20	24000	37000	36500
2905	37.5352693	127.054987	293	199404	3.9	73	22	21200	45900	40500
2965	37.56931015	127.0601877	739	200008	3.4	79	24	36500	50400	43500
4525	37.54103013	127.0881043	126	200010	3.6	79	24	47700	56500	55000
18437	37.53218419	127.0690324	279	200909	4.5	112	34	72700	139000	88500
58318	37.57039713	127.0693478	33	201501	0	66	20	36900	39400	38500
7141	37.56693453	127.0539739	146	200109	4.5	116	35	38300	38300	38500
3736	37.54279468	127.0462258	173	198204	3.6	58	18	22000	35300	31500
504	37.5322286	127.071571	375	199904	4.3	90	27	51600	88300	59000
68946	37.57054304	127.0693903	33	201501	0	66	20	30600	32600	32000
10493	37.53189289	127.067946	204	200607	4.8	105	32	76000	107000	97500
70141	37.56845908	127.0793755	55	200211	4	95	29	31700	37900	35500
6162	37.57002279	127.0744962	2182	200310	3.9	75	23	39100	59200	52000
58305	37.57074065	127.0700207	34	201705	5	64	19	37000	37000	37000
19101	37.5709561	127.067023	30	200405	3	69	21	25000	28700	27500
4583	37.535793	127.052555	202	200009	3.7	78	24	33200	44700	40500
14252	37.57065806	127.0729392	31	200502	2	98	30	36200	40000	38500
74480	37.5688656	127.056429	79	202101	0	70	21	56500	56500	56500
50401	37.5711105	127.068789	54	201807	0	57	17	21200	36000	31000
68950	37.5710543	127.0702098	46	201508	0	50	15	23500	35500	28000
6056	37.57091928	127.0637162	228	200301	3.8	81	25	34400	48100	43500
17003	37.57119339	127.0697295	36	200501	5	75	23	32000	37500	37000
2967	37.57081177	127.0625796	600	199201	3.8	47	14	18500	38800	27500
11760	37.53130805	127.0696516	83	200612	4.2	113	34	77200	77200	77000
14256	37.5708464	127.073546	40	200506	4.5	63	19	18000	30700	29500
10969	37.57098254	127.0727403	56	200512	4	47	14	14000	43500	40000
5	37.5363704	127.050762	123	199403	4.1	97	29	30000	31500	31000
15536	37.5710449	127.073065	39	200408	5	129	39	58600	58600	58500
6008	37.53114173	127.0705475	214	200310	4	77	23	43100	61300	54500
14251	37.57124957	127.0722017	48	200412	3.3	59	18	26000	35600	30000
8140	37.57147056	127.0702866	254	200208	3.9	131	40	39700	57800	47500
17759	37.57177843	127.0676743	75	200611	5	104	31	29600	31300	30500
10866	37.53063283	127.0717734	40	200108	0	106	32	66600	66600	66500
80313	37.57174283	127.0729901	54	201910	0	63	19	32900	36600	35500
14255	37.57169557	127.073642	33	200506	3.5	61	18	19500	42100	39500
3937	37.57141117	127.0603931	499	198907	3.6	79	24	25300	33000	29500
4114	37.53769139	127.0463131	142	200108	3.8	80	24	53200	59000	55000
4537	37.57118353	127.0796184	91	199804	4.3	81	25	28300	46500	36000
13934	37.57255539	127.0760563	36	199907	3.4	73	22	7400	15000	9700
5186	37.56920272	127.0510772	150	198312	3.8	61	18	20000	33800	28000
18862	37.52954916	127.0757275	43	200507	5	100	30	45000	98000	52000
5020	37.56886494	127.0864935	182	199911	4.2	84	25	39000	84700	58500
12190	37.56657749	127.0460503	37	199507	4	113	34	46500	54000	48500
22654	37.57153131	127.0533948	2652	201410	4.1	82	25	51800	99700	66000
10815	37.56986284	127.0496972	114	200609	4.2	83	25	37400	62900	50000
5998	37.57287671	127.0806344	573	200211	3.5	67	20	31700	44800	36500
15970	37.53090577	127.0841553	75	200511	4.6	67	20	27800	59500	50500
12568	37.52994431	127.0830138	33	200311	0	83	25	36000	41300	37500
4118	37.52947874	127.0839274	150	199705	3.6	85	26	38500	57400	48500
50139	37.5724759	127.085459	245	202012	0	79	24	65000	80000	72000
38423	37.5715287	127.04761	764	201811	4.5	62	19	46800	60700	55000
19425	37.5719923	127.087646	34	200101	4	67	20	20000	24000	23500
24780	37.5726234	127.087078	265	201510	4.2	85	26	45400	87800	56500
19822	37.57265376	127.0461582	725	201012	4.2	80	24	46800	59000	54000
17743	37.53001864	127.0897929	82	200809	5	175	53	69600	136000	73000
19722	37.55129219	127.0245391	847	201205	4	84	25	56700	101900	69000
19990	37.5503178	127.021976	403	201207	3.8	82	25	50800	72700	61500
19929	37.55283872	127.0224528	401	201201	4.1	83	25	64000	90000	66000
3956	37.55245581	127.0267169	1707	200112	3.9	78	24	37200	63700	49000
6427	37.5496062	127.020539	336	200505	4	78	24	51600	71100	55000
37354	37.5546019	127.022719	1330	201905	5	44	13	62400	109800	74500
5646	37.54910035	127.027363	582	200110	4.6	78	24	43000	95000	58500
16466	37.54750947	127.0248353	75	197512	0	49	15	15400	15400	15500
728	37.55025311	127.0295	434	199604	3.6	81	25	36500	60400	39500
20022	37.5464431	127.024001	586	201208	4.4	77	23	59000	135000	77500
11010	37.55596701	127.0223179	169	200603	3.9	79	24	54300	77100	59500
6644	37.55015812	127.0179661	323	200507	4	80	24	46100	75300	53500
37269	37.5466768	127.026643	606	201802	5	80	24	67200	144000	85500
1393	37.55104562	127.0309534	644	199009	3.8	81	25	35600	56300	42000
33342	37.55540085	127.0189972	1156	201604	4.4	81	25	64400	105100	70000
3940	37.5461195	127.020077	1181	200105	4.1	79	24	50500	72400	58500
1349	37.55593319	127.0287462	2123	200011	4.3	86	26	46700	70800	58500
2933	37.54996373	127.0164406	1267	199409	3.5	82	25	40400	71500	51500
12313	37.54473322	127.0230886	888	200707	4.3	73	22	54900	85200	73500
6158	37.54706238	127.0173679	249	200301	4.3	114	34	59800	61800	60000
214	37.55289404	127.0325204	410	198909	3.8	81	25	35000	40000	38000
5361	37.55790135	127.0271172	3404	200012	4.3	83	25	44600	70500	58500
6323	37.55861547	127.0247045	758	200411	4.2	74	22	47200	57500	51000
211	37.5519369	127.03326	855	198610	3.9	85	26	38100	51900	45500
5665	37.55878512	127.0234189	605	200112	3.9	89	27	41700	60100	51500
729	37.55437159	127.0328379	636	199505	4	76	23	35100	49700	41000
20044	37.54758524	127.0153402	86	201001	4.6	109	33	55800	56000	56000
19589	37.55520061	127.0324671	457	201105	3.6	79	24	54700	78600	61000
10042	37.54674547	127.0156614	217	200703	4	106	32	61100	61100	61000
7625	37.54492156	127.0176526	68	200301	3.5	72	22	40300	54900	45500
18421	37.5566045	127.031756	465	200912	4.4	82	25	55600	104200	66000
2819	37.5581391	127.01789	1434	199912	4.1	79	24	42100	56200	51000
2818	37.55506003	127.0144952	2282	199907	4	80	24	45600	67800	58500
1392	37.54360591	127.0188789	566	199005	3.9	76	23	43200	78100	58000
6259	37.55854941	127.0298337	208	200509	4.4	77	23	58700	74000	63000
9867	37.559202	127.019512	461	200512	4.4	78	24	41600	70400	60000
36223	37.54816208	127.0137153	1976	201611	4.3	82	25	66400	149100	81500
14081	37.55764389	127.0162048	72	200005	4.5	47	14	18500	25000	23500
1367	37.55997115	127.0217578	942	199309	3.5	88	27	31700	62200	46000
36892	37.5607485	127.024713	713	201707	4.3	67	20	57000	69000	61000
5645	37.55343011	127.0357392	1150	200110	3.8	79	24	44500	83400	57500
15041	37.54217144	127.0194126	269	200410	3.8	105	32	72000	73600	72000
33272	37.56079865	127.0270004	272	201604	4.4	78	24	51100	75500	57500
21806	37.54230858	127.0181906	297	201112	4.5	92	28	74500	156000	97500
6021	37.55559258	127.0354867	1410	200312	4.3	80	24	44000	76100	54000
19892	37.56136577	127.022401	784	201110	4.1	79	24	53100	70800	60500
19931	37.5449806	127.013839	1511	201212	4.3	79	24	64700	137100	80500
4552	37.56138309	127.0258554	732	200110	4.1	87	26	35100	57500	50500
21321	37.54325679	127.0156923	50	197511	0	44	13	12400	22900	17000
394	37.56115918	127.027879	277	199603	3.5	97	29	38400	38500	38500
14076	37.55362241	127.01105	44	196809	3.5	48	15	15700	16500	16000
5993	37.55306564	127.037251	375	200306	4	81	25	44500	66100	52500
19923	37.56044769	127.0167327	895	201112	4.2	84	25	67100	130500	76500
19225	37.56084483	127.0311068	82	200910	4.3	109	33	53800	83500	56000
1315	37.56235198	127.0283774	480	198903	4.1	77	23	40700	65500	50500
2907	37.54236321	127.0140401	1444	199904	4.2	85	26	50200	77500	61000
38132	37.563197	127.024855	176	201906	0	62	19	56000	68000	63000
21323	37.5614078	127.015947	30	200704	0	61	18	29500	86500	44000
3730	37.5631381	127.026417	362	200106	4.3	77	23	37300	57200	45500
38478	37.5555529	127.03832	1034	201806	4.7	84	25	67000	153000	88500
11885	37.56239737	127.0172809	132	200007	4	83	25	47400	54600	52500
124	37.5432779	127.011547	900	198612	3.9	80	24	40400	64400	51500
14071	37.56273981	127.0168735	63	200404	5	66	20	23000	57500	39000
2908	37.54002393	127.0162438	774	199803	4.6	105	32	68400	84100	76500
10956	37.54885457	127.0079576	102	200512	4.3	105	32	50300	63100	60000
5069	37.54051439	127.0137501	72	199811	4.7	71	21	38100	52200	46000
494	37.5599996	127.037449	498	199807	4.5	81	25	56500	81600	66000
640	37.54817019	127.0409512	217	199009	3.7	82	25	45700	55100	51500
2909	37.53973948	127.0141573	535	198209	3.9	92	28	40300	72100	57000
21793	37.55680921	127.0402044	495	201409	4.5	119	36	71600	145200	87500
2817	37.54658051	127.007034	5152	200205	4	85	26	47200	74000	59000
59383	37.5508715	127.005912	47	200008	0	31	9	8000	17500	15000
27845	37.5488691	127.0060022	30	200310	4	68	21	30000	46200	44000
33613	37.5655391	127.027069	2529	201611	4.5	57	17	50900	121300	78500
2906	37.5419563	127.009989	583	199710	4.1	83	25	38200	60900	55500
18727	37.56607983	127.0221489	263	201003	4.4	110	33	58600	89500	73500
14165	37.53846732	127.013718	84	200312	0	90	27	74300	314800	225000
13860	37.5391107	127.012502	120	197010	4	82	25	22200	24400	24000
19300	37.5667429	127.0224977	112	201010	4	98	30	58100	142000	67000
74410	37.540075	127.010353	66	198706	0	104	31	43000	85000	62500
19222	37.5457838	127.0424798	230	201107	4.8	231	70	236200	495000	329000
17384	37.56439368	127.0349385	342	200609	4.2	89	27	47400	52500	51000
11081	37.56719339	127.0225205	39	200312	3	92	28	23000	44400	38500
79297	37.5676576	127.021356	42	201809	0	28	8	23000	25000	24500
22580	37.56688076	127.0170646	295	201412	4.5	122	37	97100	185000	104000
25460	37.5425333	127.0055989	49	200505	0	108	33	54000	147000	118000
3767	37.5647101	127.0373247	251	199707	3.8	79	24	48000	48400	48000
81968	37.56742999	127.0165284	86	199407	0	59	18	16100	67900	31000
14929	37.56663209	127.0337986	95	197506	0	62	19	22600	32500	26500
15973	37.56747248	127.0313858	101	200511	3.7	90	27	38000	58100	57500
38299	37.5444372	127.043848	280	202101	0	116	35	200000	620000	362000
25448	37.53527053	127.0140433	34	201311	0	155	47	180000	201000	191000
24894	37.56886088	127.0279452	1702	201504	4.6	83	25	67500	120400	82500
6293	37.56292849	127.0410725	367	200609	4.3	80	24	57700	73400	68500
13748	37.56553153	127.0382079	52	200512	4.8	107	32	48600	48600	48500
59394	37.56954155	127.0226064	40	201805	0	22	7	14500	25000	23000
22655	37.5370207	127.00943	600	201101	4.3	87	26	103600	637700	310000
4100	37.56542311	127.0390998	170	199905	4.1	87	26	39900	58400	49500
69777	37.5697457	127.020742	81	201811	0	32	10	23700	27000	24500
92	37.53291821	127.0281264	960	197606	4.1	141	43	91500	147300	130000
2935	37.5688779	127.031898	1332	199606	4.4	88	27	44900	53400	51000
22637	37.57046509	127.0246735	1148	201402	4.4	80	24	54100	133600	82000
4058	37.54212831	127.0452703	372	200010	4	83	25	46000	59000	52500
6687	37.56682882	127.0386342	248	200411	4.1	77	23	46100	72400	56000
10777	37.53237698	127.030656	170	197707	5	140	42	96400	96400	96500
17336	37.57033803	127.0299064	112	200706	4.2	109	33	40100	40100	40000
4054	37.56616159	127.040128	430	199612	3.6	85	26	41900	56600	49500
10778	37.53190177	127.0285695	224	197712	4	113	34	84300	84300	84500
14069	37.56934632	127.0137735	35	196812	2	16	5	4000	20000	14500
1351	37.54111198	127.0452969	378	199404	4.1	78	24	42300	52700	47500
26568	37.5314743	127.025977	144	198206	3.5	115	35	72300	153900	99500
17838	37.5711489	127.021589	1870	200812	4.2	79	24	44700	62600	54500
6394	37.54036962	127.0451063	580	200202	4.4	95	29	64100	68600	68000
21653	37.5341058	127.010638	38	200812	0	137	41	112000	231600	168000
10776	37.5323043	127.032651	432	197611	4.3	108	33	68500	72400	68500
59098	37.5394627	127.003289	68	201609	0	82	25	74400	76700	75500
22416	37.53913842	127.0032858	42	201112	0	99	30	67500	68100	67500
7170	37.53455022	127.0090785	125	197408	3.5	20	6	6300	42000	18000
19024	37.53877081	127.0033673	49	200606	4	81	25	59000	164000	90500
27242	37.57156923	127.0191304	66	197102	3	30	9	4400	13000	6900
16154	37.53062652	127.0261389	388	198704	3	96	29	79700	81800	81000
18232	37.57200083	127.023912	56	200701	4	97	29	47500	62500	51500
36524	37.5388101	127.044812	688	201705	4.9	39	12	44800	488000	181000
10531	37.53149357	127.0322803	56	197906	0	269	81	190000	200000	199000
51421	37.57172573	127.0292232	823	202111	0	0	0	NaN	NaN	NaN
4375	37.53421148	127.0086349	94	197010	0	28	8	13900	31000	26500
14039	37.5721312	127.0205659	109	197910	4	71	21	13800	52000	22000
12304	37.57008893	127.0119489	143	196809	4	31	9	4100	8800	4900
6473	37.53447102	127.0079018	371	200404	4.1	42	13	28800	149000	64000
7171	37.53357717	127.0086801	80	200102	0	97	29	81000	131000	92500
10779	37.5299447	127.028905	1288	197809	3.5	156	47	126500	200500	142000
663	37.5652948	127.0451848	811	198612	3	61	18	20400	35000	30000
21288	37.5293684	127.027491	234	198407	5	116	35	85100	87800	85500
12472	37.57226897	127.0151868	131	196603	5	28	8	6300	6800	6300
4187	37.53080797	127.035208	515	198104	4.3	115	35	68200	109400	84500
5031	37.572698	127.0323162	772	199410	3.6	61	18	28100	37700	34000
5346	37.5310777	127.036978	286	197812	4.5	85	26	58500	175300	110000
10955	37.56727119	127.0027664	43	200602	5	101	31	55200	56800	56500
1391	37.56945838	127.0425476	1017	199804	4	81	25	35300	70700	44500
5058	37.57239918	127.0110211	53	197301	3.2	74	22	20500	43500	33500
4216	37.52979499	127.0360537	228	198012	4	115	35	60600	124200	83000
6274	37.56892818	127.0436928	286	200406	4.5	76	23	39300	44600	43000
21030	37.53151939	127.0071186	35	200602	5	162	49	67400	67400	67500
1621	37.5303167	127.0388009	936	197712	3.5	63	19	37200	85000	59000
59095	37.53287941	127.0042005	40	197507	0	64	19	22400	23000	23000
12281	37.5691765	127.0446302	38	200212	0	93	28	34500	73500	37000
21330	37.53029759	127.0077385	129	201003	5	69	21	52900	81800	64000
14142	37.52972091	127.0083312	119	200104	4	81	25	42500	70000	52000
4009	37.52982238	127.0405022	296	197809	4.8	160	48	115600	204000	127000
4039	37.53009573	127.0420817	90	198406	4	208	63	144300	166000	163000
121	37.57269418	127.0441251	225	198708	4	64	19	21800	28000	23500
10055	37.5513284	126.976253	90	200408	4.3	183	55	74000	77900	76500
7173	37.55184367	126.9757911	226	198007	3.9	64	19	18700	25000	20000
27192	37.55114073	126.9749901	59	196912	0	13	4	5000	38500	14500
18280	37.55378401	126.9759625	136	201005	3.8	149	45	111800	162000	121000
34879	37.555722	126.981153	340	197912	0	52	16	7300	7300	7300
20103	37.55126657	126.973623	278	201309	4.7	159	48	90500	250000	103000
4471	37.55622732	126.9825213	117	197512	4	48	15	11500	26500	18000
14808	37.5567869	126.977695	45	197003	5	29	9	7900	22500	12500
4480	37.5582491	126.979877	33	197605	0	56	17	22000	22000	22000
19898	37.55825988	126.9819233	386	201111	4.5	46	14	45200	147000	88500
18349	37.55912823	126.9806373	233	201001	5	143	43	86800	152000	100000
18598	37.55940253	126.9832178	236	201008	0	175	53	107300	185600	155000
9175	37.55501672	126.9672207	72	200504	3.7	70	21	42900	59800	58500
7169	37.54242829	126.987879	47	198203	3.3	73	22	30100	36100	35000
19342	37.56017888	126.972067	137	200705	4.3	46	14	27500	53100	50500
20171	37.55589242	126.9669532	181	201201	4.1	110	33	63600	64300	64000
1007	37.54259783	126.9893952	130	199304	4.4	106	32	49200	49200	49000
37181	37.5553199	126.965759	199	201801	4	95	29	59600	73100	69000
12346	37.55981789	126.991679	39	199911	0	77	23	27000	44900	35500
166	37.54070928	126.9888252	400	199412	3.9	72	22	49900	65500	55500
1287	37.53984052	126.986938	95	198108	3.8	78	24	25400	28500	28000
864	37.53992713	126.9879699	96	196911	4.3	44	13	12900	25000	16500
14083	37.55955415	126.9672277	67	197106	3.5	26	8	7500	33500	14500
10267	37.56094914	126.968128	110	200603	4	103	31	64200	78100	73000
4059	37.55811561	126.9653043	712	200107	4.4	68	21	42500	65600	59500
20568	37.54039598	126.9697164	559	201402	4	54	16	44600	252000	92500
22737	37.55991797	126.9666028	98	201112	4.8	43	13	34500	42500	37000
15010	37.5563114	126.996027	31	197602	0	114	34	37000	61200	56000
36919	37.5547245	126.963275	1341	201708	4.6	84	25	74500	84000	77000
70204	37.5401659	126.968657	55	201805	0	21	6	17500	29400	26000
23720	37.5415304	126.96671	32	200607	0	130	39	27900	54000	41000
21286	37.54998036	126.9619222	39	200808	3.7	106	32	28000	68500	31000
20467	37.56315157	126.9696528	84	200611	4.5	60	18	27000	54700	43000
33173	37.5636191	126.970314	296	201607	4.8	42	13	40900	133600	83500
68598	37.5476941	126.962232	384	202203	0	0	0	NaN	NaN	NaN
10919	37.53861576	126.9703326	188	200707	4.8	112	34	55100	72200	67000
15974	37.53884628	126.969803	47	200605	3.4	76	23	44000	72000	57500
4413	37.5628236	126.968107	107	197101	3.3	39	12	13500	15000	14500
9068	37.5602454	126.9647601	258	200409	4.7	43	13	23500	32800	30000
15450	37.53725406	126.9728585	160	200710	4	121	37	72200	94000	82000
17930	37.56189997	126.9659274	180	200810	4.2	78	24	59100	65200	64500
10054	37.53834873	126.9690474	95	200406	4	62	19	30000	55800	45000
9161	37.53786242	126.9699256	266	200511	3.8	73	22	48500	105000	61000
79194	37.539224	126.96739	55	202104	0	26	8	34000	53500	37000
9167	37.53653322	126.9727095	310	200512	4.2	123	37	68400	93300	81500
22630	37.53778287	126.9688982	232	201503	5	113	34	67800	78900	70500
82186	37.548761	126.95994	51	202005	0	25	8	20000	40500	32000
6018	37.55102475	126.9596131	683	200406	4	80	24	50000	63300	60000
18408	37.5382464	126.9673	260	201004	4.3	108	33	62300	138000	77000
8938	37.5629485	126.965121	95	198710	5	135	41	39200	39200	39000
7182	37.56242379	126.9959299	284	197005	3.6	71	21	16500	106000	26500
10922	37.53744007	126.9673641	72	200412	4.2	95	29	47300	60000	52500
14250	37.53675563	126.9685502	208	200701	4	103	31	60000	71400	65500
4403	37.54201549	126.9618131	61	196907	4	66	20	20700	88000	29000
4353	37.55641257	126.9592027	208	199810	4.3	64	19	37000	47000	43000
12431	37.5632293	126.964075	97	196906	3	33	10	11000	40400	21500
22566	37.5384572	126.9948676	32	197105	0	104	31	44000	47000	45500
15803	37.53608545	126.9691705	280	200707	4.4	108	33	61400	71100	66500
36411	37.55534744	126.9585953	497	201702	4.1	84	25	57200	95000	71000
24631	37.55346414	126.9581496	1164	201504	4.6	85	26	71000	97500	82000
37976	37.5395788	126.963489	478	201904	4	81	25	70500	99500	80000
14817	37.56375727	126.9958076	175	196805	4	42	13	12000	34500	15000
15009	37.56728552	126.9703439	36	196506	0	44	13	27400	29900	29500
20827	37.56260901	126.9627715	46	201011	0	102	31	48600	48600	48500
11022	37.56185912	126.9619479	108	200805	4.3	108	33	53600	54200	54000
17931	37.56251394	126.9978269	273	200912	4.5	102	31	66400	94200	79500
3938	37.54637865	126.9580314	458	200010	4.2	78	24	49800	61100	53500
7151	37.56368673	126.9632056	83	199212	5	100	30	42800	51600	44500
16746	37.5618877	126.9611873	36	200505	5	100	30	37000	37800	37500
14140	37.5443174	127.0014891	130	197204	4	73	22	39000	243000	67000
19732	37.5361874	126.966497	867	201104	4.2	81	25	60700	118900	81500
20833	37.56829114	126.9707736	98	200809	0	146	44	78000	170000	105000
79222	37.5686743	126.971981	58	202008	0	160	48	200000	555000	256000
7180	37.56068314	127.0000543	119	198105	3.7	56	17	26100	53500	26500
10448	37.53332901	126.9732437	130	197011	3.7	32	10	6400	11500	9000
16947	37.53396675	126.9709318	146	200706	4.6	102	31	63000	82500	70000
15890	37.56458773	126.9632006	30	200403	0	60	18	24500	39300	37500
5997	37.54227048	126.9591561	87	200203	4.5	112	34	46000	51200	49500
14827	37.55925595	127.0016705	49	198108	0	36	11	5800	11000	6500
7181	37.56078045	127.0006881	70	198204	5	69	21	26300	27400	27000
37693	37.54042435	126.9602737	199	201809	5	80	24	66000	69300	68000
4448	37.56111204	126.9588199	80	197511	0	87	26	21000	54500	21500
14811	37.56752341	126.9954271	120	197206	0	89	27	15500	21000	19000
18708	37.53337116	126.9673885	56	200705	0	135	41	53300	53300	53500
19752	37.54011856	126.9582068	307	201008	4.3	77	23	59100	107300	75000
14139	37.5332457	126.9927681	40	200203	4	51	15	25500	69300	48500
59332	37.57143314	126.9736765	48	198112	0	69	21	28400	52400	40500
9165	37.5321765	126.969701	248	200505	4.2	109	33	56300	93900	66000
36413	37.5689791	126.96616	589	201702	4.4	81	25	80400	155000	94500
18376	37.56614053	126.9615835	561	201104	4.1	80	24	54000	84000	67500
19439	37.5723029	126.982626	54	200806	0	142	43	51500	81500	74000
14118	37.5391094	126.9580897	34	197106	0	45	14	14700	14800	14500
12471	37.57186329	126.9733169	72	198306	0	92	28	42400	52500	48500
24634	37.5340873	126.963919	64	199303	0	92	28	16900	21500	19000
9163	37.5315588	126.9690773	110	200409	3.8	40	12	28700	30200	29500
14163	37.53508755	126.9979091	54	199809	0	40	12	20500	58000	41000
14029	37.57221524	126.9876432	149	196809	2	65	20	16000	34000	18000
14134	37.53502363	126.9614999	75	197012	0	13	4	5200	33500	14500
5374	37.56660853	126.9600122	237	200203	3.9	86	26	40100	63800	51000
14031	37.57277508	126.9732577	60	199405	0	105	32	27000	67100	51000
20789	37.57261987	126.9722435	120	200405	4.3	145	44	108100	111700	111000
18423	37.53626623	126.9592001	195	201107	4.2	79	24	55400	67000	60500
14144	37.53416132	126.9980404	40	197609	0	64	19	13500	17400	17500
36412	37.5707128	126.963703	1148	201702	4.5	82	25	73400	166000	100000
14491	37.53498304	127.0013577	66	200505	3.3	88	27	62600	128700	89500
7746	37.56756304	126.9584496	1008	200603	4	40	12	29400	60000	42500
1162	37.5299481	126.994829	578	198209	3.5	115	35	47700	76400	63500
14794	37.57144575	126.9620562	48	199511	4	81	25	38300	66500	42500
10952	37.5714797	126.998664	298	200610	4.2	105	32	50300	111000	60000
36841	37.57164383	126.96138	182	201706	4.7	50	15	43400	57000	51000
14066	37.57271813	126.9626034	64	197111	5	21	6	9100	24000	16000
263	37.57030928	126.9584481	895	199506	4.2	94	28	45900	58800	51500
19637	35.88163056	128.6053958	751	201009	4.2	71	21	18200	38400	30500
9970	35.88016718	128.606199	736	200605	3.9	79	24	3100	34100	16000
17711	35.88138402	128.6036147	527	200809	4	98	30	29300	45000	37000
33517	35.88000107	128.6089935	1106	201604	4.4	100	30	30000	34000	33500
17274	35.88191452	128.6105705	60	200307	0	116	35	14800	14800	15000
24829	35.8838174	128.6095194	60	198005	4	57	17	7400	7400	7400
8926	35.88072692	128.6001822	110	198209	0	57	17	7300	9600	8500
17134	35.88176055	128.5999771	135	198111	5	49	15	5500	5500	5500
26765	35.88605561	128.6079214	60	199210	0	103	31	15700	21000	16500
26369	35.883739	128.6113338	60	199210	2	75	23	8400	8900	8700
15776	35.88430246	128.6112478	173	199410	5	86	26	14500	29700	19000
10502	35.87831324	128.6114011	400	200309	4.1	77	23	19000	22700	21000
18103	35.8790199	128.6127308	665	200903	4.3	80	24	23500	38500	32000
4966	35.88404179	128.5991991	125	198412	4	100	30	16800	33200	22500
8927	35.88293577	128.5986144	198	197908	0	66	20	10200	16700	14000
3133	35.87942028	128.6137842	629	199207	3.2	40	12	1200	14800	7400
10142	35.88362267	128.5979195	305	200509	4.6	100	30	25600	36600	30500
3137	35.8756618	128.6110196	1376	199712	3.9	58	18	10000	22400	17500
18414	35.8764965	128.6122102	854	201308	4.2	79	24	31000	44500	39500
21890	35.87728515	128.5987842	35	199509	0	68	21	12100	13100	12500
15927	35.8844923	128.597775	40	200407	5	107	32	28700	28700	28500
26855	35.88625191	128.5991594	43	197501	0	46	14	6300	10500	9700
24822	35.87573262	128.6000596	32	198109	5	60	18	5000	5000	5000
22686	35.88077839	128.5968569	464	201406	4.2	112	34	39100	40000	40000
12280	35.8796041	128.5970681	68	198206	5	185	56	25000	27200	26000
16614	35.88527868	128.5980768	96	197805	4	91	28	10700	25000	18000
80251	35.8772515	128.613958	860	202309	0	0	0	NaN	NaN	NaN
22453	35.88704358	128.5992595	323	201403	4.1	82	25	30700	33900	32500
15470	35.87402655	128.6020359	122	197801	4.5	54	16	7000	12700	8800
18270	35.87321258	128.6049558	84	200701	0	109	33	11200	12200	12000
15471	35.8742819	128.600453	121	197701	5	56	17	4200	5900	4700
25368	35.88121209	128.6164382	37	198011	0	44	13	5900	13000	6800
80336	35.8732894	128.601962	410	202406	0	0	0	NaN	NaN	NaN
3136	35.87481351	128.6135269	917	198907	3.6	62	19	11500	17200	15000
10495	35.885938	128.5962031	977	200605	4.6	109	33	37000	71100	56000
3175	35.88151535	128.5945641	624	199511	4	79	24	21600	32500	26000
37537	35.8788647	128.616961	931	201812	4.5	79	24	28200	47700	35000
5678	35.88035587	128.5944744	96	200006	4	53	16	14300	27700	22000
15472	35.87491961	128.5975011	181	198507	3.7	64	19	8000	18000	13000
37857	35.8801873	128.617453	570	202010	0	83	25	32500	39000	38000
3255	35.87242283	128.6020125	204	199707	4.3	54	16	4300	14900	12000
7063	35.87579003	128.6156947	174	199307	4	57	17	8500	13500	13000
8925	35.89064295	128.6023529	181	199910	4.1	46	14	8300	17200	13500
9971	35.88342925	128.6177501	828	200509	4.4	79	24	19900	34600	25000
13970	35.89073274	128.6018365	79	199609	4	79	24	13500	18100	16000
4951	35.88096122	128.593676	129	199812	3.8	86	26	20000	22500	21500
50920	35.871707	128.609347	44	197902	0	63	19	5700	8000	6100
51912	35.88531749	128.6175227	705	202110	0	0	0	NaN	NaN	NaN
4925	35.8774323	128.617602	151	197506	2.7	42	13	2800	9300	4700
25519	35.876939	128.5944546	46	198103	4	42	13	5500	6500	6000
80338	35.8710657	128.603495	410	202404	0	0	0	NaN	NaN	NaN
7633	35.87325993	128.6143324	174	200210	4	77	23	20000	24000	23000
15388	35.87739608	128.5936931	48	200202	4	106	32	25000	25000	25000
10494	35.885532	128.5936613	372	200605	4.2	109	33	41700	51700	46000
4983	35.88805852	128.595311	281	199811	4	76	23	14700	35100	24500
52122	35.8703759	128.607904	630	202212	0	0	0	NaN	NaN	NaN
4939	35.87214496	128.6136145	609	199809	4.2	57	17	15800	22300	19000
3176	35.88187843	128.5921929	1010	199601	3.9	75	23	19400	39000	22500
15389	35.87752788	128.592996	48	200202	0	104	31	16300	16300	16500
11871	35.87772031	128.6190379	748	200511	3.6	66	20	15900	30000	23500
17422	35.8705553	128.609853	80	197701	3	100	30	12500	17000	15500
37105	35.87721768	128.5930119	296	201711	5	87	26	30600	35200	31500
